problem;instance_file_id;instance_file;no_instances;max_score;opt_no_routes;no_routes;ns;ns_size;ns_insert_size;ns_select_criteria;init_mode;init_select_mode;ls;ls_size;ls_improve_criteria;ls_select_criteria;init_max_iterations;shake_max_iterations;ls_max_iterations;vns_max_iterations;no_visited_pois;score;travel_time;wait_time;loading_time;run_time;info
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;Relocate;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;513.0;149161453.0;0.0;0.008418083190917969;1.6064670085906982;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;Relocate;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;580.0;148264175.0;0.0;0.008530139923095703;3.8667962551116943;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;Relocate;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;276.0;145398469.0;0.0;0.008481979370117188;1.0723278522491455;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;Relocate;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;509.0;146840765.0;0.0;0.008435249328613281;1.5533592700958252;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;Relocate;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;497.0;152710513.0;0.0;0.008452177047729492;3.5291261672973633;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;Cross;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;331.0;142921626.0;0.0;0.008405923843383789;0.9085719585418701;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;Cross;1;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;564.0;144473184.0;0.0;0.008327960968017578;1.1780850887298584;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;Cross;1;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;20;607.0;146881178.0;0.0;0.009356021881103516;3.64913010597229;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;Cross;1;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;244.0;137222881.0;0.0;0.008373022079467773;0.9153311252593994;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;Cross;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;635.0;147617787.0;0.0;0.008429765701293945;2.0074856281280518;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;Cross;1;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;20;616.0;147869668.0;0.0;0.008388996124267578;3.8795080184936523;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;Cross;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;188.0;147282608.0;0.0;0.008401870727539062;0.9618918895721436;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;Cross;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;598.0;148217982.0;0.0;0.008419036865234375;1.3917081356048584;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;Cross;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;22;587.0;145584821.0;0.0;0.008426904678344727;4.000781774520874;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;Cross;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;317.0;141838911.0;0.0;0.008419990539550781;0.9821038246154785;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;Cross;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;589.0;143005652.0;0.0;0.008697986602783203;1.564828872680664;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;Cross;2;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;523.0;147925716.0;0.0;0.008421897888183594;3.548398733139038;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;Cross;3;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;256.0;128549889.0;0.0;0.00846099853515625;1.0335450172424316;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;Cross;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;597.0;141505581.0;0.0;0.008327007293701172;1.5410661697387695;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;Cross;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;519.0;150570177.0;0.0;0.008430957794189453;3.8103981018066406;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;Cross;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;417.0;144809033.0;0.0;0.008487939834594727;1.0396249294281006;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;Cross;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;21;630.0;144427616.0;0.0;0.00839090347290039;1.5464017391204834;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;Cross;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;20;599.0;148126055.0;0.0;0.00837397575378418;3.841601848602295;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;ReplaceInsert;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;343.0;146175396.0;0.0;0.008377790451049805;0.9767646789550781;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;ReplaceInsert;1;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;20;652.0;144562177.0;0.0;0.008441925048828125;1.7499055862426758;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;ReplaceInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;588.0;150587108.0;0.0;0.00841975212097168;3.6071105003356934;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;ReplaceInsert;1;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;379.0;145111708.0;0.0;0.008415937423706055;0.9726388454437256;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;ReplaceInsert;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;516.0;150855313.0;0.0;0.008371829986572266;1.294471025466919;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;ReplaceInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;548.0;150768366.0;0.0;0.008419036865234375;3.6167380809783936;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;ReplaceInsert;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;271.0;137579684.0;0.0;0.008374929428100586;1.1302411556243896;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;ReplaceInsert;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;608.0;150037240.0;0.0;0.008352041244506836;2.1355648040771484;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;ReplaceInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;22;630.0;146211814.0;0.0;0.008485794067382812;4.042352676391602;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;ReplaceInsert;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;225.0;137550892.0;0.0;0.008437871932983398;1.1142587661743164;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;ReplaceInsert;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;20;601.0;143523561.0;0.0;0.00832509994506836;1.669297218322754;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;ReplaceInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;21;623.0;148702732.0;0.0;0.008347749710083008;4.025607585906982;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;ReplaceInsert;3;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;282.0;151879308.0;0.0;0.008311748504638672;0.9634277820587158;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;ReplaceInsert;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;579.0;148866441.0;0.0;0.00859975814819336;1.6560966968536377;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;ReplaceInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;503.0;145132813.0;0.0;0.00863790512084961;3.781102180480957;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;ReplaceInsert;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;15;267.0;137528365.0;0.0;0.008515119552612305;0.9713711738586426;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;ReplaceInsert;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;521.0;143230046.0;0.0;0.008533954620361328;1.4370689392089844;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;ReplaceInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;21;572.0;148077620.0;0.0;0.008531332015991211;3.964674472808838;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;RelocateInsert;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;261.0;145237586.0;0.0;0.008520364761352539;1.0085833072662354;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;RelocateInsert;1;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;570.0;143891796.0;0.0;0.008573770523071289;1.6408109664916992;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;RelocateInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;525.0;150751141.0;0.0;0.008603334426879883;3.760728359222412;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;RelocateInsert;1;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;265.0;142199692.0;0.0;0.008536100387573242;1.0069890022277832;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;RelocateInsert;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;538.0;134378300.0;0.0;0.008529901504516602;1.6426498889923096;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;RelocateInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;21;610.0;146443225.0;0.0;0.008581161499023438;4.010796070098877;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;RelocateInsert;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;356.0;142753206.0;0.0;0.008507728576660156;1.208824634552002;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;RelocateInsert;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;448.0;144036145.0;0.0;0.008593082427978516;1.64658522605896;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;RelocateInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;20;583.0;146661036.0;0.0;0.008498907089233398;4.188256740570068;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;RelocateInsert;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;286.0;138619959.0;0.0;0.008498191833496094;1.179260015487671;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;RelocateInsert;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;549.0;146975550.0;0.0;0.008563995361328125;1.730168104171753;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;RelocateInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;522.0;151535285.0;0.0;0.008553028106689453;3.713853359222412;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;RelocateInsert;3;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;15;210.0;139365223.0;0.0;0.008600950241088867;1.0110840797424316;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;RelocateInsert;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;536.0;144926480.0;0.0;0.008645296096801758;1.4311330318450928;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;RelocateInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;21;526.0;148081851.0;0.0;0.008486747741699219;3.891831636428833;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;RelocateInsert;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;321.0;145660196.0;0.0;0.008571147918701172;1.0243403911590576;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;RelocateInsert;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;576.0;147920172.0;0.0;0.008569955825805664;1.5112640857696533;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;RelocateInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;576.0;151043371.0;0.0;0.008489847183227539;3.767425775527954;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;CrossInsert;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;349.0;149389172.0;0.0;0.008590936660766602;0.8970715999603271;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;CrossInsert;1;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;578.0;148621378.0;0.0;0.008578062057495117;1.6533641815185547;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;CrossInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;572.0;149042247.0;0.0;0.008593082427978516;3.7698631286621094;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;CrossInsert;1;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;312.0;144615370.0;0.0;0.008601188659667969;0.9114120006561279;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;CrossInsert;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;586.0;148973435.0;0.0;0.00859379768371582;1.7272796630859375;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;CrossInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;21;622.0;145581949.0;0.0;0.00856328010559082;3.896541118621826;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;CrossInsert;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;15;301.0;149165013.0;0.0;0.008568048477172852;1.032947301864624;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;CrossInsert;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;597.0;144047320.0;0.0;0.008521080017089844;1.3749830722808838;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;CrossInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;589.0;147670471.0;0.0;0.00849294662475586;3.9601328372955322;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;CrossInsert;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;320.0;141212710.0;0.0;0.00849008560180664;1.0575602054595947;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;CrossInsert;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;524.0;151889347.0;0.0;0.008592844009399414;1.464331865310669;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;CrossInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;560.0;150748581.0;0.0;0.008484840393066406;3.7455649375915527;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;CrossInsert;3;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;414.0;148282360.0;0.0;0.00851893424987793;0.9102518558502197;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;CrossInsert;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;536.0;145019237.0;0.0;0.008623123168945312;1.6560099124908447;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;CrossInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;552.0;149442680.0;0.0;0.00861811637878418;3.7526228427886963;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;CrossInsert;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;15;225.0;136808508.0;0.0;0.008546829223632812;0.8966257572174072;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;CrossInsert;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;511.0;140355083.0;0.0;0.008533954620361328;1.2130978107452393;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;3;CrossInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;540.0;149483415.0;0.0;0.008546113967895508;3.6757280826568604;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Replace;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;20;403.0;195182074.0;0.0;0.008558988571166992;1.055737018585205;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Replace;1;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;23;668.0;192021540.0;0.0;0.00853419303894043;1.7316272258758545;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Replace;1;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;25;723.0;198456619.0;0.0;0.008603096008300781;4.510735511779785;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Replace;1;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;21;447.0;179479532.0;0.0;0.008564949035644531;1.0615859031677246;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Replace;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;24;702.0;189691805.0;0.0;0.008544683456420898;1.5145936012268066;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Replace;1;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;27;761.0;195511662.0;0.0;0.008542060852050781;4.507029056549072;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Replace;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;20;367.0;191829961.0;0.0;0.008363723754882812;1.1236236095428467;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Replace;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;24;699.0;197368330.0;0.0;0.008387088775634766;1.6122350692749023;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Replace;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;30;830.0;193451618.0;0.0;0.008380889892578125;4.767525911331177;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Replace;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;20;402.0;188559602.0;0.0;0.008502006530761719;1.126924991607666;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Replace;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;25;726.0;194587480.0;0.0;0.008304834365844727;1.8285887241363525;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Replace;2;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;25;713.0;198160320.0;0.0;0.008495092391967773;4.633425951004028;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Replace;3;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;329.0;185903147.0;0.0;0.008449077606201172;1.1272740364074707;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Replace;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;24;756.0;198750501.0;0.0;0.008448123931884766;2.2826833724975586;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Replace;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;25;759.0;198535188.0;0.0;0.008471965789794922;4.579695224761963;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Replace;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;20;402.0;189220238.0;0.0;0.008462667465209961;1.1317088603973389;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Replace;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;22;669.0;198619232.0;0.0;0.00843501091003418;1.8920609951019287;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Replace;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;27;733.0;195359855.0;0.0;0.008427858352661133;4.665467023849487;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Relocate;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;21;422.0;202575597.0;0.0;0.008479118347167969;1.1029410362243652;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Relocate;1;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;23;696.0;196276035.0;0.0;0.008313179016113281;1.9699070453643799;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Relocate;1;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;26;736.0;195317149.0;0.0;0.008373022079467773;4.6930341720581055;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Relocate;1;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;20;368.0;192770015.0;0.0;0.00852203369140625;1.1077141761779785;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Relocate;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;22;583.0;183967963.0;0.0;0.00848698616027832;1.4659380912780762;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Relocate;1;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;27;764.0;196709244.0;0.0;0.008465051651000977;4.662597179412842;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Relocate;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;22;386.0;186970839.0;0.0;0.008414030075073242;1.1992378234863281;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Relocate;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;21;622.0;202372779.0;0.0;0.00836491584777832;1.907073974609375;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Relocate;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;25;748.0;197315450.0;0.0;0.008380889892578125;4.609885931015015;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Relocate;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;364.0;183917660.0;0.0;0.008413076400756836;1.2003381252288818;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Relocate;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;24;721.0;194182870.0;0.0;0.0084075927734375;1.7108044624328613;
TOPTW;Verbeck-1;100.2.2.TXT;99;1893.0;;4;Relocate;2;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;22;680.0;199050496.0;0.0;0.008341073989868164;4.387129068374634;
