problem;instance_file_id;instance_file;no_instances;max_score;opt_no_routes;no_routes;ns;ns_size;ns_insert_size;ns_select_criteria;init_mode;init_select_mode;ls;ls_size;ls_improve_criteria;ls_select_criteria;init_max_iterations;shake_max_iterations;ls_max_iterations;vns_max_iterations;no_visited_pois;score;travel_time;wait_time;loading_time;run_time;info
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Relocate;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;250.0;136493223.0;0.0;0.0007290840148925781;0.08876228332519531;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Relocate;1;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;392.0;160600354.0;0.0;0.0007281303405761719;0.15171217918395996;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Relocate;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;270.0;142388503.0;0.0;0.0007538795471191406;0.08653593063354492;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Relocate;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;301.0;144651286.0;0.0;0.0007457733154296875;0.1010887622833252;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Relocate;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;386.0;158852049.0;0.0;0.0007250308990478516;0.23900413513183594;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Relocate;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;240.0;132407511.0;0.0;0.0007460117340087891;0.08605074882507324;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Relocate;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;15;323.0;156157453.0;0.0;0.0007269382476806641;0.10000777244567871;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Relocate;2;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;392.0;163543468.0;0.0;0.0007259845733642578;0.16517305374145508;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Relocate;3;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;286.0;148804803.0;0.0;0.0007541179656982422;0.08564305305480957;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Relocate;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;10;219.0;123668471.0;0.0;0.0007297992706298828;0.09954261779785156;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Relocate;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;392.0;176326719.0;0.0;0.0007119178771972656;0.17039108276367188;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Relocate;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;289.0;150428207.0;0.0;0.0007507801055908203;0.08645367622375488;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Relocate;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;10;219.0;135138816.0;0.0;0.0007281303405761719;0.09826397895812988;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Relocate;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;369.0;160386317.0;0.0;0.0007259845733642578;0.2542729377746582;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Cross;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;242.0;141608797.0;0.0;0.0007507801055908203;0.07070088386535645;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Cross;1;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;12;244.0;146778656.0;0.0;0.0007300376892089844;0.08475184440612793;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Cross;1;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;369.0;155651207.0;0.0;0.0007107257843017578;0.24186372756958008;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Cross;1;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;9;181.0;115808108.0;0.0;0.0007588863372802734;0.0696249008178711;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Cross;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;372.0;153273251.0;0.0;0.0007171630859375;0.08373022079467773;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Cross;1;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;392.0;169253720.0;0.0;0.0007278919219970703;0.15214180946350098;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Cross;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;8;169.0;124289886.0;0.0;0.0007789134979248047;0.07595682144165039;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Cross;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;302.0;139900572.0;0.0;0.0007221698760986328;0.08933043479919434;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Cross;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;354.0;160472273.0;0.0;0.0007290840148925781;0.25869202613830566;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Cross;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;302.0;149177734.0;0.0;0.0007529258728027344;0.07661294937133789;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Cross;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;298.0;144036882.0;0.0;0.0007200241088867188;0.0915980339050293;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Cross;2;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;348.0;157023792.0;0.0;0.0007269382476806641;0.2517111301422119;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Cross;3;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;246.0;135326913.0;0.0;0.0007491111755371094;0.08208298683166504;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Cross;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;10;228.0;125290548.0;0.0;0.0007228851318359375;0.09152698516845703;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Cross;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;378.0;155494945.0;0.0;0.0007240772247314453;0.2590038776397705;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Cross;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;12;253.0;139546999.0;0.0;0.0007550716400146484;0.08152627944946289;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Cross;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;337.0;152485029.0;0.0;0.0007238388061523438;0.09653496742248535;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Cross;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;12;276.0;135919829.0;0.0;0.0007181167602539062;0.3546133041381836;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsert;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;10;234.0;130030582.0;0.0;0.0007588863372802734;0.07528305053710938;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsert;1;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;10;219.0;127789198.0;0.0;0.0007121562957763672;0.0850362777709961;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;372.0;152824528.0;0.0;0.0007259845733642578;0.24304795265197754;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsert;1;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;12;244.0;135763604.0;0.0;0.0007627010345458984;0.07550954818725586;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsert;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;15;324.0;154041150.0;0.0;0.0007231235504150391;0.08677840232849121;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;369.0;157092385.0;0.0;0.0007250308990478516;0.23932600021362305;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsert;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;222.0;135645657.0;0.0;0.0007510185241699219;0.09014201164245605;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsert;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;386.0;158279102.0;0.0;0.0007450580596923828;0.10394501686096191;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;323.0;165359291.0;0.0;0.0007181167602539062;0.2820301055908203;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsert;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;289.0;154632008.0;0.0;0.0007510185241699219;0.09044337272644043;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsert;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;280.0;139404719.0;0.0;0.0007250308990478516;0.10557913780212402;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;355.0;155333950.0;0.0;0.0007169246673583984;0.27359676361083984;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsert;3;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;263.0;151829366.0;0.0;0.0007491111755371094;0.07432103157043457;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsert;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;240.0;130932976.0;0.0;0.0007290840148925781;0.08548712730407715;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;386.0;161609074.0;0.0;0.0007250308990478516;0.2472074031829834;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsert;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;299.0;148894400.0;0.0;0.0007610321044921875;0.07657504081726074;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsert;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;15;352.0;147693160.0;0.0;0.0007231235504150391;0.0898890495300293;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;386.0;161000188.0;0.0;0.0007259845733642578;0.23977112770080566;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;RelocateInsert;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;332.0;154486374.0;0.0;0.0007488727569580078;0.07935595512390137;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;RelocateInsert;1;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;309.0;143659468.0;0.0;0.0007610321044921875;0.09487605094909668;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;RelocateInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;265.0;134639274.0;0.0;0.0007219314575195312;0.36518192291259766;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;RelocateInsert;1;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;302.0;151162410.0;0.0;0.0007507801055908203;0.07986783981323242;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;RelocateInsert;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;320.0;146345297.0;0.0;0.0007269382476806641;0.09598612785339355;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;RelocateInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;265.0;132863289.0;0.0;0.0007219314575195312;0.3725247383117676;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;RelocateInsert;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;241.0;135586222.0;0.0;0.0007669925689697266;0.09618520736694336;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;RelocateInsert;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;246.0;134635147.0;0.0;0.0007319450378417969;0.10933780670166016;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;RelocateInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;392.0;156776636.0;0.0;0.0007271766662597656;0.1817002296447754;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;RelocateInsert;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;292.0;154794626.0;0.0;0.0007359981536865234;0.0960080623626709;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;RelocateInsert;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;281.0;144736895.0;0.0;0.0007512569427490234;0.11069941520690918;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;RelocateInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;372.0;158803272.0;0.0;0.0007231235504150391;0.26557183265686035;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;RelocateInsert;3;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;224.0;145391659.0;0.0;0.0007529258728027344;0.07853293418884277;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;RelocateInsert;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;9;181.0;121284032.0;0.0;0.0007269382476806641;0.08701896667480469;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;RelocateInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;386.0;167479484.0;0.0;0.0007419586181640625;0.24741530418395996;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;RelocateInsert;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;285.0;142263055.0;0.0;0.0007460117340087891;0.07912802696228027;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;RelocateInsert;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;12;268.0;137359137.0;0.0;0.0007138252258300781;0.09277892112731934;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;RelocateInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;12;268.0;140524004.0;0.0;0.0007219314575195312;0.34751081466674805;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;CrossInsert;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;222.0;138801748.0;0.0;0.0007538795471191406;0.06766986846923828;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;CrossInsert;1;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;301.0;154214423.0;0.0;0.0007271766662597656;0.08171701431274414;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;CrossInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;392.0;170548345.0;0.0;0.0007224082946777344;0.10721945762634277;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;CrossInsert;1;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;280.0;144515544.0;0.0;0.0007560253143310547;0.06866312026977539;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;CrossInsert;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;15;334.0;145204963.0;0.0;0.000720977783203125;0.08548998832702637;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;CrossInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;386.0;157540318.0;0.0;0.0007290840148925781;0.23670339584350586;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;CrossInsert;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;307.0;150446763.0;0.0;0.0007810592651367188;0.08065986633300781;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;CrossInsert;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;241.0;134026229.0;0.0;0.0007350444793701172;0.09382200241088867;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;CrossInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;369.0;162114620.0;0.0;0.0007338523864746094;0.24152588844299316;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;CrossInsert;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;10;198.0;134159608.0;0.0;0.0007488727569580078;0.08144879341125488;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;CrossInsert;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;298.0;142459530.0;0.0;0.0007197856903076172;0.0937948226928711;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;CrossInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;378.0;156003843.0;0.0;0.0007228851318359375;0.3345308303833008;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;CrossInsert;3;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;9;182.0;125213412.0;0.0;0.0007562637329101562;0.06803536415100098;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;CrossInsert;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;292.0;151180017.0;0.0;0.0007281303405761719;0.08022594451904297;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;CrossInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;361.0;157473262.0;0.0;0.0007202625274658203;0.23269248008728027;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;CrossInsert;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;9;181.0;121484877.0;0.0;0.0007548332214355469;0.06787252426147461;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;CrossInsert;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;292.0;160583620.0;0.0;0.0007221698760986328;0.08086133003234863;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;CrossInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;343.0;154249424.0;0.0;0.0007278919219970703;0.24932289123535156;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsertRelocateInsertCrossInsert;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;10;199.0;129007024.0;0.0;0.0007588863372802734;0.07377481460571289;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsertRelocateInsertCrossInsert;1;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;222.0;139105064.0;0.0;0.0007231235504150391;0.08725714683532715;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsertRelocateInsertCrossInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;392.0;158801060.0;0.0;0.0007281303405761719;0.14872431755065918;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsertRelocateInsertCrossInsert;1;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;271.0;141994327.0;0.0;0.0007550716400146484;0.07395601272583008;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsertRelocateInsertCrossInsert;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;241.0;134026229.0;0.0;0.0007240772247314453;0.0868680477142334;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsertRelocateInsertCrossInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;348.0;163316796.0;0.0;0.0007269382476806641;0.2653529644012451;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsertRelocateInsertCrossInsert;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;284.0;153950499.0;0.0;0.0007541179656982422;0.11988520622253418;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsertRelocateInsertCrossInsert;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;12;292.0;132043633.0;0.0;0.0007333755493164062;0.1381223201751709;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsertRelocateInsertCrossInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;361.0;159834822.0;0.0;0.0007550716400146484;0.288161039352417;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsertRelocateInsertCrossInsert;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;12;263.0;140619843.0;0.0;0.0007491111755371094;0.11960291862487793;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsertRelocateInsertCrossInsert;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;222.0;137425050.0;0.0;0.0007269382476806641;0.13540911674499512;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsertRelocateInsertCrossInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;310.0;134049020.0;0.0;0.0007660388946533203;0.41846394538879395;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsertRelocateInsertCrossInsert;3;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;8;169.0;119835351.0;0.0;0.0007526874542236328;0.16267061233520508;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsertRelocateInsertCrossInsert;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;222.0;140160179.0;0.0;0.0007300376892089844;0.18432879447937012;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsertRelocateInsertCrossInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;287.0;139494738.0;0.0;0.0007557868957519531;0.46382713317871094;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsertRelocateInsertCrossInsert;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;222.0;135556937.0;0.0;0.0007491111755371094;0.16425108909606934;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsertRelocateInsertCrossInsert;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;246.0;147329678.0;0.0;0.0007138252258300781;0.19118380546569824;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;ReplaceInsertRelocateInsertCrossInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;12;273.0;135174394.0;0.0;0.0007450580596923828;0.4490690231323242;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;4;Replace;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;309.0;178839520.0;0.0;0.00074005126953125;0.07623624801635742;
